2018-11-19 08:42:59.431885, 'US President', 'en.wikipedia.org', 'https://en.wikipedia.org/wiki/President_of_the_United_States'
2018-11-19 08:42:59.432186, 'US President', 'en.wikipedia.org', 'https://en.wikipedia.org/wiki/List_of_Presidents_of_the_United_States'
2018-11-19 08:42:59.432450, 'US President', 'en.wikipedia.org', 'https://en.wikipedia.org/wiki/Seal_of_the_President_of_the_United_States'
2018-11-19 08:42:59.432709, 'US President', 'en.wikipedia.org', 'https://en.wikipedia.org/wiki/List_of_Presidents_of_the_United_States_by_net_worth'
2018-11-19 08:42:59.432980, 'US President', 'www.whitehouse.gov', 'https://www.whitehouse.gov/about-the-white-house/presidents/'
2018-11-19 08:42:59.433237, 'US President', 'www.cnbc.com', 'https://www.cnbc.com/2016/08/12/top-10-richest-us-presidents.html'
2018-11-19 08:42:59.433528, 'US President', 'www.ipl.org', 'http://www.ipl.org/div/potus/'
2018-11-19 08:42:59.433779, 'US President', 'emilypost.com', 'http://emilypost.com/advice/addressing-a-former-president-of-the-united-states/'
2018-11-19 08:42:59.434110, 'US President', 'www.biography.com', 'https://www.biography.com/people/groups/political-leaders-us-presidents'
2018-11-19 08:42:59.434424, 'US President', 'millercenter.org', 'https://millercenter.org/president'
2018-11-19 08:42:59.434731, 'US President', 'www.history.com', 'https://www.history.com/topics/us-presidents'
2018-11-19 08:42:59.435109, 'US President', 'www.usa.gov', 'https://www.usa.gov/presidents'
2018-11-19 08:42:59.435489, 'US President', 'www.cnn.com', 'https://www.cnn.com/2018/11/19/politics/trump-combative-weekend-rocky-road/index.html'
2018-11-19 08:42:59.435944, 'US President', 'www.independent.co.uk', 'https://www.independent.co.uk/topic/us-president'
2018-11-19 08:42:59.436385, 'US President', 'www.metmuseum.org', 'https://www.metmuseum.org/toah/hd/uspr/hd_uspr.htm'
2018-11-19 08:42:59.436782, 'US President', 'www.pbs.org', 'https://www.pbs.org/wgbh/americanexperience/collections/presidents/'
2018-11-19 08:42:59.437152, 'US President', 'www.ducksters.com', 'https://www.ducksters.com/biography/uspresidents/'
2018-11-19 08:42:59.437465, 'US President', 'www.nps.gov', 'https://www.nps.gov/nr/travel/presidents/us_car_number_one.html'
2018-11-19 08:42:59.437768, 'US President', 'www.voanews.com', 'https://www.voanews.com/a/trump-gives-himself-an-a-plus-as-president/4663827.html'
2018-11-19 08:42:59.438121, 'US President', 'www.bbc.com', 'https://www.bbc.com/news/entertainment-arts-46233352'
2018-11-19 08:42:59.438440, 'US President', 'www.bbc.com', 'https://www.bbc.com/news/world-us-canada-46243752'
2018-11-19 08:42:59.438874, 'US President', 'www.coursera.org', 'https://www.coursera.org/learn/making-us-president'
2018-11-19 08:42:59.439177, 'US President', 'history.howstuffworks.com', 'https://history.howstuffworks.com/history-vs-myth/jefferson-bible.htm'
2018-11-19 08:42:59.439590, 'US President', 'www.pewglobal.org', 'http://www.pewglobal.org/database/indicator/6/survey/all/'
2018-11-19 08:42:59.439951, 'US President', 'www.c-span.org', 'https://www.c-span.org/series/?presidents'
2018-11-19 08:42:59.440303, 'US President', 'www.infoplease.com', 'https://www.infoplease.com/history-and-government/us-presidents/salaries-president-vice-president-and-other-us-officials'
2018-11-19 08:42:59.440610, 'US President', 'kr.usembassy.gov', 'https://kr.usembassy.gov/education-culture/kids/us-presidents/1st-president-10th-president/'
2018-11-19 08:42:59.440874, 'US President', 'www.senate.gov', 'https://www.senate.gov/senators/SenatorsWhoBecamePresident.htm'
2018-11-19 08:42:59.441127, 'US President', 'www.senate.gov', 'https://www.senate.gov/artandhistory/history/common/briefing/Vice_President.htm'
2018-11-19 08:42:59.441413, 'US President', 'www.senate.gov', 'https://www.senate.gov/committees/SittingPresidentsVicePresidentsWhoHaveTestifiedBeforeCongressionalCommittees.htm'
2018-11-19 08:42:59.441679, 'US President', 'www.theguardian.com', 'https://www.theguardian.com/news/datablog/2012/oct/15/us-presidents-listed'
2018-11-19 08:42:59.441939, 'US President', 'www.let.rug.nl', 'http://www.let.rug.nl/usa/presidents/'
2018-11-19 08:42:59.442273, 'US President', 'www.scholastic.com', 'https://www.scholastic.com/teachers/articles/teaching-content/president-day/'
2018-11-19 08:42:59.442572, 'US President', 'www.presidentialserviceawards.gov', 'https://www.presidentialserviceawards.gov/'
2018-11-19 08:42:59.442830, 'US President', 'www.state.nj.us', 'https://www.state.nj.us/nj/about/famous/presidents.html'
2018-11-19 08:42:59.443079, 'US President', 'www.state.gov', 'https://www.state.gov/p/eur/ci/rs/200years/122802.htm'
2018-11-19 08:42:59.443326, 'US President', 'www.bestcolleges.com', 'https://www.bestcolleges.com/features/most-us-presidents/'
2018-11-19 08:42:59.443608, 'US President', 'www.travelchannel.com', 'https://www.travelchannel.com/interests/arts-and-culture/photos/presidential-destinations-1'
2018-11-19 08:42:59.443875, 'US President', 'www.britannica.com', 'https://www.britannica.com/list/secret-service-code-names-of-10-us-presidents'
2018-11-19 08:42:59.444120, 'US President', 'thehill.com', 'https://thehill.com/hilltv/rising/403438-hayden-trump-deserves-the-respect-that-is-due-to-any-us-president'
2018-11-19 08:42:59.444366, 'US President', 'www.washingtonpost.com', 'https://www.washingtonpost.com/graphics/business/podcasts/presidential/'
2018-11-19 08:42:59.444677, 'US President', 'www.titlemax.com', 'https://www.titlemax.com/discovery-center/planes-trains-and-automobiles/president-vehicles-throughout-history/'
2018-11-19 08:42:59.444940, 'US President', 'www.salary.com', 'https://www.salary.com/articles/history-of-presidential-salaries/'
